,BTCtweets,Totaltweets,btc_neg_avg,btc_pos_avg,btc_neu_avg,btc_com_avg,neg_avg,pos_avg,neu_avg,com_avg,high,low,open,volume,close,MOM_10,SMA_5,SMA_10,RSI_14,MFI_14,nxt_day_return
2022-08-16,54,106,0.055555555555555566,0.09044444444444444,0.853888888888889,0.06647777777777777,0.05397169811320754,0.1095943396226415,0.8363962264150944,0.14695754716981133,24247.12,23673.2,24101.69,36536.46,23858.64,902.239999999998,24227.214,23919.334,55.507470693996005,53.118460445869765,0
2022-08-17,45,83,0.07766666666666668,0.07766666666666666,0.8446888888888888,0.020093333333333345,0.07556626506024097,0.09084337349397592,0.8336144578313253,0.07070120481927712,24442.02,23185.14,23858.64,45577.22,23338.03,158.16999999999825,24012.386,23935.151,50.259510545007686,44.945579394402294,0
2022-08-18,33,61,0.05609090909090909,0.07636363636363637,0.8675151515151516,0.07828484848484848,0.06178688524590163,0.07960655737704918,0.8586065573770492,0.049667213114754104,23595.74,23115.03,23338.03,24887.85,23201.51,-616.2100000000028,23762.715999999997,23873.53,48.95249023340212,45.83778700859936,0
2022-08-19,58,92,0.04218965517241379,0.1037241379310345,0.8541206896551723,0.11247413793103447,0.043804347826086956,0.1089891304347826,0.847217391304348,0.11681630434782608,23202.7,20801.31,23201.51,81701.33,20833.43,-2323.2299999999996,23066.66,23641.207000000002,32.947105399943176,34.9736122044366,1
2022-08-20,24,40,0.077125,0.10920833333333334,0.8136666666666666,0.11772916666666666,0.06615,0.11427499999999999,0.8195499999999999,0.152195,21361.45,20772.5,20833.43,38001.61,21142.06,-2817.609999999997,22474.734,23359.446000000004,35.889150430165046,33.94421516575017,1
2022-08-21,16,25,0.0486875,0.0608125,0.890625,-0.011518749999999994,0.04072,0.09699999999999999,0.86244,0.10731600000000001,21744.02,21074.63,21142.06,30413.31,21514.79,-2428.5699999999997,22005.964,23116.589,39.35015651876493,35.192576325018514,0
2022-08-22,31,70,0.06812903225806452,0.09693548387096772,0.8349032258064516,0.12506774193548387,0.05734285714285715,0.09028571428571426,0.8523285714285714,0.11117714285714286,21524.9,20908.27,21514.79,44291.12,21399.66,-3012.5099999999984,21618.29,22815.337999999996,38.65598559178859,28.286703709204858,1
2022-08-23,36,75,0.04533333333333334,0.05688888888888889,0.8978611111111111,-0.0007583333333333207,0.037746666666666664,0.0964,0.8658933333333334,0.15340933333333334,21675.25,20896.83,21399.66,41086.01,21520.62,-2929.2400000000016,21282.112,22522.413999999997,39.85644372333376,34.63649158247098,0
2022-08-24,43,91,0.06111627906976744,0.10948837209302326,0.8294418604651163,0.109,0.046384615384615385,0.12305494505494508,0.8306043956043956,0.20606153846153846,21879.03,21154.75,21520.62,42427.08,21369.05,-2944.66,21389.235999999997,22227.948,38.83100523544749,33.03100590562255,1
2022-08-25,39,72,0.058846153846153854,0.10235897435897437,0.8388205128205127,0.16055384615384613,0.05327777777777777,0.10152777777777779,0.8451944444444445,0.14043055555555556,21811.37,21314.81,21369.05,31215.69,21565.47,-2536.2199999999975,21473.917999999998,21974.326,40.95121661958591,29.631655071080427,0
2022-08-26,48,74,0.050166666666666665,0.10983333333333334,0.8400208333333334,0.14355208333333333,0.06906756756756756,0.10466216216216215,0.8262702702702703,0.09983378378378377,21856.85,20121.8,21565.47,74178.49,20247.99,-3610.649999999998,21220.557999999997,21613.261,32.75115000383744,28.07315381153577,0
2022-08-27,36,59,0.044138888888888894,0.08658333333333332,0.8692499999999999,0.15313333333333334,0.05584745762711864,0.06523728813559322,0.8788983050847459,0.055501694915254245,20363.82,19828.05,20247.99,38543.24,20038.42,-3299.6100000000006,20948.31,21283.3,31.664975767128364,22.75407713765203,0
2022-08-28,27,55,0.05614814814814815,0.0931111111111111,0.8507407407407408,0.12275555555555556,0.06372727272727273,0.10276363636363638,0.8334909090909092,0.08524181818181818,20155.59,19527.69,20038.42,29985.28,19554.08,-3647.4299999999967,20555.002,20918.557,29.25055498177766,23.24779868635886,1
2022-08-29,56,103,0.0495,0.11423214285714287,0.8363035714285714,0.22439464285714286,0.05718446601941747,0.09650485436893207,0.8463495145631067,0.1380116504854369,20415.53,19548.16,19554.08,52176.52,20292.37,-541.0600000000013,20339.665999999997,20864.451,37.12102367773793,31.749722492572303,0
2022-08-30,54,114,0.06988888888888889,0.1127962962962963,0.817277777777778,0.12344629629629628,0.05700877192982456,0.10405263157894737,0.8388947368421052,0.14679385964912278,20574.12,19548.55,20292.37,70062.98,19813.51,-1328.550000000003,19989.273999999998,20731.595999999998,34.444542247632995,30.525783405434325,1
2022-08-31,33,71,0.021363636363636362,0.058272727272727275,0.9203636363636364,0.06506363636363637,0.032704225352112676,0.06922535211267605,0.898056338028169,0.06740985915492957,20483.64,19804.19,19813.51,57684.46,20050.28,-1464.510000000002,19949.732,20585.145,36.86832880579488,38.80177344862712,1
2022-09-01,53,86,0.0700943396226415,0.12175471698113206,0.8080943396226414,0.19973773584905657,0.05791860465116279,0.11040697674418608,0.8316395348837209,0.16859418604651166,20204.51,19571.05,20050.28,44971.29,20129.93,-1269.7299999999996,19968.034,20458.172,37.70277437646184,37.922504385932015,0
2022-09-02,38,77,0.060026315789473685,0.09836842105263159,0.8416052631578947,0.12377631578947368,0.04953246753246753,0.10358441558441557,0.8468571428571429,0.18133506493506493,20439.1,19760.56,20129.93,41618.91,19957.44,-1563.1800000000003,20048.706,20301.854,36.575313172687245,46.98688682082435,0
2022-09-03,20,41,0.03495,0.08495,0.8802,0.17035999999999998,0.04434146341463415,0.08626829268292682,0.8694390243902439,0.13564146341463412,20052.13,19659.2,19957.44,17139.2,19834.79,-1534.2599999999984,19957.190000000002,20148.428,35.756524344312446,48.701620211786874,1
2022-09-04,28,39,0.03782142857142857,0.07357142857142858,0.8885714285714287,0.19352499999999997,0.0533076923076923,0.07412820512820513,0.8725384615384616,0.15737692307692308,20022.47,19591.33,19834.79,19536.47,20003.46,-1562.010000000002,19995.18,19992.227,37.81811627263814,47.60764675305769,0
2022-09-05,6,13,0.09733333333333333,0.05883333333333333,0.8438333333333334,0.10811666666666665,0.04876923076923077,0.06646153846153846,0.8847692307692309,0.1964153846153846,20051.73,19638.59,20003.46,26176.62,19793.29,-454.7000000000007,19943.782,19946.757,36.25683507319314,49.293768308795464,0
2022-09-06,53,81,0.0830377358490566,0.07809433962264152,0.8388301886792453,0.056466037735849066,0.0721604938271605,0.09251851851851851,0.8352716049382717,0.09743209876543212,20177.38,18707.09,19793.29,73359.14,18791.95,-1246.4699999999975,19676.186,19822.109999999997,29.919205902025535,40.161674964286014,1
2022-09-07,47,106,0.0725531914893617,0.07608510638297873,0.8514255319148938,0.09239574468085106,0.06881132075471699,0.08904716981132074,0.8421603773584906,0.07965,19458.77,18559.15,18791.95,50808.95,19287.52,-266.5600000000013,19542.202,19795.454,35.89174517013496,32.71102387754454,1
2022-09-08,56,100,0.08189285714285714,0.10033928571428571,0.8176964285714285,0.051558928571428575,0.058710000000000005,0.09157,0.84969,0.12845399999999998,19452.91,19023.78,19287.52,44210.78,19321.77,-970.5999999999985,19439.597999999998,19698.394,36.2958259005062,33.655648456813736,1
2022-09-09,98,162,0.04239795918367347,0.08561224489795918,0.8720204081632653,0.13033061224489798,0.03751234567901235,0.08887654320987654,0.8736172839506173,0.15181296296296296,21559.78,19299.24,19321.77,79722.17,21369.73,1556.2200000000012,19712.852000000003,19854.016,54.68739531473614,46.23293603909762,1
2022-09-10,25,51,0.04024,0.11624000000000002,0.84348,0.18309600000000004,0.0457843137254902,0.0953137254901961,0.8588627450980392,0.2079019607843137,21807.62,21138.54,21369.73,35129.91,21655.13,1604.8500000000022,20085.219999999998,20014.501,56.56916414664757,52.194921218188554,1
2022-09-11,27,68,0.05133333333333332,0.0818888888888889,0.8669629629629628,0.11641851851851852,0.04039705882352942,0.07851470588235294,0.8811617647058823,0.16826176470588236,21850.77,21366.74,21655.13,27756.78,21836.45,1706.5200000000004,20694.120000000003,20185.153,57.769089188136526,56.84534285633542,1
2022-09-12,76,148,0.03902631578947368,0.10601315789473685,0.8550394736842106,0.20215789473684206,0.04226351351351351,0.1025472972972973,0.8552364864864865,0.19884864864864865,22482.54,21567.71,21836.45,57121.32,22400.52,2443.0800000000017,21316.72,20429.461000000003,61.34686126352554,57.5638224978298,0
2022-09-13,23,40,0.0947391304347826,0.10773913043478262,0.7975652173913044,0.11589999999999999,0.07285,0.11895,0.808225,0.15586,22767.89,19914.37,22400.52,83591.14,20173.77,338.97999999999956,21487.120000000003,20463.359,45.1024081595802,56.05345286262953,1
2022-09-15,5,16,0.1056,0.0,0.8943999999999999,-0.11774,0.0924375,0.0638125,0.84375,-0.016162499999999996,20333.61,19529.68,20233.68,44724.05,19700.15,-93.13999999999942,20868.914,20477.067,42.42263165452406,47.77769746381712,1
2022-09-16,18,36,0.05344444444444445,0.09483333333333334,0.8517222222222222,0.16282777777777777,0.06391666666666668,0.09155555555555557,0.8445555555555555,0.11519444444444445,19889.64,19346.99,19700.15,48209.89,19804.02,1012.0699999999997,20462.428,20578.274,43.23257926202203,41.146768328117446,1
2022-09-17,9,14,0.012666666666666666,0.12122222222222222,0.866111111111111,0.24574444444444443,0.05221428571428572,0.11750000000000001,0.8301428571428572,0.09369285714285715,20189.93,19756.39,19804.02,36248.24,20118.35,830.8299999999981,20005.994,20661.357,45.7209645322724,45.25787634676712,0
2022-09-19,39,66,0.07602564102564102,0.09502564102564102,0.8288974358974358,0.03503076923076924,0.06987878787878787,0.08648484848484848,0.8436212121212121,0.03741212121212121,19681.29,18292.38,19417.72,67942.65,19541.28,-1828.4500000000007,19716.303999999996,20488.107,42.409446004740175,39.53746195379478,0
2022-09-20,39,65,0.048461538461538466,0.09253846153846154,0.8589487179487179,0.11966153846153847,0.04484615384615385,0.12206153846153846,0.8330615384615385,0.1787153846153846,19634.28,18735.87,19541.28,58735.22,18879.95,-2775.1800000000003,19552.264000000003,20210.589,38.47115190300925,40.32582282561064,0
2022-09-21,18,53,0.11661111111111112,0.12066666666666664,0.7627222222222223,0.10021666666666668,0.07539622641509434,0.11281132075471698,0.8117735849056604,0.2071962264150944,19744.77,18189.92,18879.95,95072.31,18468.05,-3368.4000000000015,19285.07,19873.749000000003,36.215371880926796,38.177740881626235,1
2022-09-22,12,29,0.032249999999999994,0.13966666666666666,0.828,0.3493,0.046275862068965515,0.10644827586206897,0.8472413793103448,0.22790689655172416,19509.87,18366.46,18468.05,96116.87,19405.96,-2994.5600000000013,19142.592,19574.292999999998,44.23375843927165,41.90352862498721,0
2022-09-23,9,25,0.030888888888888893,0.07466666666666666,0.8943333333333333,0.30526666666666663,0.029759999999999998,0.07952,0.8906399999999999,0.27260399999999996,19500.17,18540.64,19405.96,66475.93,19291.13,-882.6399999999994,19117.273999999998,19486.029000000002,43.51254415394255,40.506257623411436,0
2022-09-24,13,22,0.012846153846153847,0.10307692307692307,0.8842307692307692,0.28779230769230774,0.018181818181818184,0.08663636363636364,0.8952727272727272,0.22510909090909095,19308.47,18813.25,19291.13,29706.93,18924.39,-1309.2900000000009,18993.896,19355.1,41.201989404646895,36.19439541087776,0
2022-09-25,6,19,0.059166666666666666,0.057666666666666665,0.8831666666666665,0.05876666666666666,0.041631578947368415,0.0914736842105263,0.8668947368421053,0.09191052631578948,19172.03,18652.6,18924.39,28763.0,18809.94,-890.2100000000028,18979.893999999997,19266.078999999998,40.47958556773915,32.493014131036766,1
2022-09-26,7,19,0.016857142857142855,0.14971428571428572,0.8334285714285714,0.4576285714285714,0.028,0.10521052631578946,0.8667368421052631,0.2118263157894737,19316.15,18689.2,18809.94,98706.77,19230.96,-573.0600000000013,19132.476000000002,19208.772999999997,44.345346180820215,35.05175511261779,0
2022-09-27,18,23,0.04416666666666667,0.0865,0.8692777777777778,0.06693888888888891,0.03960869565217391,0.08117391304347826,0.8791739130434783,0.0708217391304348,20377.45,18832.07,19230.96,105641.68,19081.4,-1036.949999999997,19067.564,19105.078,43.2702294472474,46.77776487779018,1
2022-09-28,10,21,0.04819999999999999,0.1571,0.7947,0.34164999999999995,0.05519047619047619,0.09757142857142857,0.8472380952380953,0.1865047619047619,19774.99,18494.71,19081.4,93863.47,19412.67,-5.05000000000291,19091.872,19104.572999999997,46.37160059083469,44.778143028959896,1
2022-09-29,35,68,0.04,0.0804,0.8796,0.21037428571428568,0.04085294117647059,0.10564705882352941,0.8535294117647059,0.2427426470588235,19641.07,18848.01,19412.67,68669.51,19593.46,52.18000000000029,19225.686,19109.790999999997,48.041075320381005,51.14094787771666,0
2022-09-30,61,101,0.05372131147540984,0.1092950819672131,0.836983606557377,0.1491049180327869,0.05377227722772277,0.10299009900990098,0.8432376237623762,0.12854554455445544,20180.46,19201.02,19593.46,73013.93,19425.63,545.6800000000003,19348.824,19164.359,46.59107655270711,57.62426866687533,0
2022-10-01,15,37,0.09613333333333333,0.055266666666666665,0.8485999999999999,-0.13004666666666667,0.09054054054054055,0.08724324324324324,0.8222162162162162,0.001454054054054056,19482.38,19188.77,19425.63,14808.24,19313.96,845.9099999999999,19365.424,19248.95,45.604759174938806,54.97448246479281,0
2022-10-02,24,45,0.06191666666666667,0.09354166666666668,0.8445,0.056649999999999985,0.05691111111111112,0.09342222222222221,0.8496444444444445,0.09627333333333334,19394.33,18929.91,19313.96,25352.29,19058.15,-347.8099999999977,19360.773999999998,19214.169,43.34125595511393,55.38962564598079,1
2022-10-03,50,90,0.039,0.050339999999999996,0.9106400000000001,0.037662,0.041544444444444446,0.08678888888888889,0.8716444444444446,0.12355666666666668,19697.23,18988.8,19058.15,57248.95,19632.35,341.2199999999975,19404.71,19248.290999999997,49.4108380360854,62.34648235743914,1
2022-10-04,58,126,0.0551896551724138,0.10941379310344827,0.8354310344827586,0.17348275862068968,0.04965873015873016,0.09384920634920635,0.8565158730158731,0.1461785714285714,20459.26,19499.64,19632.35,64461.86,20344.58,1420.1900000000023,19554.934,19390.31,55.74381077951112,69.0578818904573,0
2022-10-05,39,86,0.04602564102564102,0.09689743589743588,0.857076923076923,0.14388461538461536,0.03944186046511628,0.1027674418604651,0.8578023255813956,0.1604,20366.34,19757.31,20344.58,59503.18,20160.74,1350.800000000003,19701.956000000002,19525.39,53.869266816024634,71.44895857996862,0
2022-10-06,55,100,0.06614545454545455,0.08074545454545454,0.8531454545454544,0.09088363636363636,0.05037,0.08009000000000001,0.8695599999999999,0.100631,20449.46,19866.54,20160.74,74646.94,19965.12,734.1599999999999,19832.188000000002,19598.806,51.870432612901354,61.92542468709595,0
2022-10-07,48,85,0.047020833333333324,0.09679166666666666,0.8561874999999999,0.13302708333333335,0.06708235294117647,0.09408235294117646,0.8388352941176471,0.0934764705882353,20058.36,19331.73,19965.12,59698.47,19532.81,451.40999999999985,19927.120000000003,19643.947,47.66151645854441,54.66252223865252,0
2022-10-08,6,15,0.02,0.25466666666666665,0.7253333333333334,0.47775000000000006,0.012199999999999999,0.15466666666666665,0.8331333333333332,0.29177333333333333,19625.41,19273.73,19532.81,17433.49,19419.32,6.650000000001455,19884.514000000003,19644.612,46.59267077512712,55.41433487136312,1
2022-10-10,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19526.12,19052.64,19442.41,44380.54,19131.36,-294.27000000000044,19498.203999999998,19600.08,43.750377074607194,49.90618084999293,0
2022-10-11,25,57,0.04292,0.1288,0.8282400000000001,0.138832,0.057105263157894735,0.09236842105263157,0.8504912280701753,0.06676140350877194,19263.78,18858.74,19131.36,61563.85,19058.29,-255.66999999999825,19316.838,19574.513,43.02934329174335,38.6719562855302,1
2022-10-12,29,51,0.05855172413793103,0.0809655172413793,0.860448275862069,0.12061724137931036,0.06090196078431372,0.08774509803921568,0.8513333333333333,0.08112156862745099,19231.72,18977.33,19058.29,38948.93,19154.85,96.69999999999709,19241.246000000003,19584.182999999997,44.33491145242738,47.35010079664755,1
2022-10-13,72,135,0.07284722222222222,0.07123611111111111,0.8559166666666668,0.09864305555555557,0.062177777777777776,0.09464444444444445,0.8431703703703703,0.13372074074074072,19504.63,18229.27,19154.85,88597.27,19378.91,-253.4399999999987,19233.163999999997,19558.839,47.349989408015446,36.38141818932036,0
2022-10-14,42,71,0.0687142857142857,0.09773809523809522,0.8335714285714285,0.13917619047619048,0.05226760563380282,0.09223943661971831,0.8555211267605634,0.14020281690140846,19946.24,19085.87,19378.91,73991.58,19182.01,-1162.5700000000033,19181.084000000003,19442.582000000002,45.04116288016742,36.40254556887803,0
2022-10-15,7,18,0.020857142857142855,0.05242857142857143,0.9268571428571429,0.1694,0.02011111111111111,0.09083333333333335,0.8891111111111112,0.19496666666666665,19226.15,18989.54,19182.01,15194.3,19069.72,-1091.0200000000004,19168.756,19333.480000000003,43.731540047195,36.39211280621852,1
2022-10-17,23,61,0.08347826086956521,0.08726086956521739,0.8292608695652173,0.09592608695652173,0.05495081967213115,0.1084262295081967,0.8365901639344263,0.21962786885245897,19676.02,19159.47,19264.26,42730.12,19550.49,17.68000000000029,19289.077999999998,19265.162,50.650595337553355,37.837510210253,0
2022-10-18,27,59,0.0621111111111111,0.09025925925925928,0.8475925925925926,0.12078148148148149,0.04294915254237288,0.1251186440677966,0.8318813559322035,0.1841,19698.1,19095.12,19550.49,60022.88,19330.29,-89.02999999999884,19279.354,19256.259000000002,47.67306051572873,28.312597633521207,0
2022-10-19,2,4,0.0,0.0,1.0,0.0,0.0,0.2365,0.7635,0.364575,19359.2,19075.49,19330.29,49128.58,19123.89,-318.52000000000044,19267.730000000003,19224.407,45.00259534999167,28.871459363282426,0
2022-10-21,2,3,0.0,0.2625,0.7375,0.3871,0.0,0.17500000000000002,0.8250000000000001,0.25806666666666667,19248.63,18696.2,19043.54,62640.06,19166.4,108.11000000000058,19242.922,19226.436,46.00993476384807,29.41427190950317,1
2022-10-22,7,22,0.036571428571428574,0.12742857142857145,0.8361428571428571,0.3133714285714286,0.03636363636363637,0.06963636363636364,0.8940454545454544,0.1454909090909091,19254.68,19116.62,19166.4,16403.84,19207.57,52.720000000001164,19174.338,19231.708000000002,46.710092935715366,31.976811549450264,1
2022-10-23,18,45,0.06394444444444444,0.10344444444444442,0.8326666666666667,0.1851333333333333,0.045488888888888884,0.09366666666666666,0.8608888888888889,0.21866000000000002,19687.8,19081.67,19207.57,31309.01,19572.6,193.6899999999987,19222.8,19251.077,52.581744274374365,33.162311683278325,0
2022-10-24,28,39,0.023321428571428573,0.07571428571428572,0.9009285714285714,0.16353571428571428,0.028512820512820516,0.09564102564102564,0.8757948717948718,0.14918461538461536,19593.09,19164.18,19572.6,63448.35,19331.06,149.0500000000029,19264.234,19265.982,48.75377264106768,32.21783686263684,1
2022-10-25,66,124,0.04874242424242425,0.08946969696969698,0.8617878787878789,0.14704090909090908,0.04469354838709677,0.09550806451612903,0.8598225806451613,0.16004596774193552,20414.92,19243.03,19331.06,103329.66,20087.18,1017.4599999999991,19472.962000000003,19367.728,58.85244166584953,44.84128688346853,1
2022-10-26,64,128,0.06071875,0.06528125,0.874015625,0.051375000000000004,0.0426328125,0.071015625,0.886359375,0.11343906249999999,21013.26,20059.27,20087.18,118988.74,20776.76,1512.5,19795.034,19518.978000000003,65.52490667569855,50.823197557124026,0
2022-10-27,55,100,0.051927272727272725,0.07485454545454545,0.8732727272727272,0.1066490909090909,0.03965,0.07474,0.8856499999999999,0.12452300000000001,20876.24,20207.09,20776.76,88046.28,20295.28,744.7899999999972,20012.576,19593.457000000002,58.40359353139108,50.45579439117736,1
2022-10-28,12,28,0.06774999999999999,0.11033333333333332,0.8219166666666666,0.24005833333333335,0.049464285714285704,0.09092857142857144,0.8596071428571428,0.19217142857142858,20751.67,20031.32,20295.28,78334.3,20599.89,1269.5999999999985,20218.034,19720.417,61.2713152702435,50.971832228137515,1
2022-10-29,25,96,0.0458,0.14488,0.80932,0.344932,0.04720833333333333,0.10391666666666666,0.8489166666666664,0.20595937500000003,21064.84,20564.11,20599.89,58585.18,20820.19,1696.2999999999993,20515.86,19890.047,63.24489159662562,55.368254827412805,0
2022-10-30,17,91,0.03658823529411765,0.12376470588235294,0.839764705882353,0.3598823529411765,0.029230769230769234,0.11728571428571428,0.8534835164835164,0.26555054945054946,20936.41,20523.41,20820.19,38497.09,20630.65,1587.1100000000006,20624.553999999996,20048.757999999998,60.393339650387226,52.063879479436,0
2022-10-31,22,43,0.040909090909090916,0.11340909090909089,0.8457727272727275,0.29235909090909096,0.023883720930232555,0.1264186046511628,0.8497441860465117,0.3032906976744185,20833.31,20242.91,20630.65,61486.04,20492.56,1326.1599999999999,20567.714,20181.374,58.32989388768688,46.16221576355208,0
2022-11-01,20,73,0.030650000000000004,0.07975000000000002,0.8895500000000001,0.1255,0.03835616438356164,0.06965753424657534,0.8919726027397261,0.06968767123287671,20684.6,20336.33,20492.56,48670.97,20480.27,1272.7000000000007,20604.712,20308.644,58.13950146853179,46.59237603120312,0
2022-11-02,13,49,0.020846153846153848,0.06576923076923077,0.9133846153846155,0.32450000000000007,0.03355102040816327,0.09887755102040818,0.8675714285714287,0.2558530612244898,20801.56,20061.18,20480.27,91094.84,20150.33,577.7300000000032,20514.8,20366.417,53.12608219644141,44.31657763791492,1
2022-11-03,11,36,0.041363636363636366,0.11136363636363637,0.8472727272727273,0.2932,0.049027777777777774,0.09694444444444444,0.8540277777777779,0.17463055555555554,20385.92,20040.32,20150.33,54134.03,20207.99,876.9300000000003,20392.36,20454.109999999997,53.87464254525722,44.67437784601743,1
2022-11-04,59,150,0.042016949152542366,0.12752542372881354,0.8304576271186439,0.3014186440677966,0.03304666666666667,0.09762666666666667,0.8693133333333333,0.22450200000000003,21295.37,20182.9,20207.99,97929.56,21150.6,1063.4199999999983,20496.35,20560.451999999997,63.996903099989794,53.27979471159238,1
2022-11-05,32,107,0.0508125,0.1015,0.8476875,0.05826875000000001,0.03163551401869159,0.09822429906542056,0.8701495327102805,0.13922056074766356,21471.49,21085.76,21150.6,33103.84,21301.57,524.8100000000013,20658.152000000002,20612.933,65.30996675095388,54.20314351239047,0
2022-11-06,34,104,0.045294117647058825,0.10855882352941176,0.8460882352941177,0.3021470588235294,0.054355769230769235,0.095625,0.8500000000000001,0.1534125,21363.27,20893.65,21301.57,27700.95,20910.59,615.3100000000013,20744.216,20674.464,59.28015415473374,51.18266419262531,0
2022-11-07,43,110,0.05197674418604651,0.07851162790697674,0.8694883720930234,0.19853488372093026,0.06229090909090909,0.08098181818181818,0.8567000000000001,0.12633000000000003,21066.63,20395.49,20910.59,72622.36,20593.73,-6.1599999999998545,20832.896,20673.848,54.85962041860713,50.48131799048358,0
2022-11-08,41,132,0.10392682926829269,0.08707317073170733,0.8089756097560975,0.020953658536585346,0.07725757575757576,0.09925757575757577,0.8234621212121211,0.12617727272727272,20672.25,17452.87,20593.73,208299.18,18544.7,-2275.489999999998,20500.238,20446.299,36.108125096982334,36.72657188194442,0
2022-11-10,68,106,0.05429411764705882,0.0815,0.8641764705882353,0.10173529411764706,0.06996226415094339,0.08501886792452831,0.8449905660377359,0.05229150943396227,18113.28,15674.81,15820.02,167486.58,17559.67,-2932.890000000003,18685.742,19671.947,38.205238367519144,34.371973623409296,0
2022-11-11,46,85,0.05097826086956522,0.06343478260869566,0.885695652173913,0.12221739130434782,0.045117647058823526,0.09330588235294117,0.8616117647058823,0.2094847058823529,17644.1,16383.43,17559.67,103948.83,17007.72,-3472.5499999999993,17905.167999999998,19324.692,35.94175694127065,27.65657760185592,0
2022-11-12,44,69,0.046250000000000006,0.04386363636363637,0.9098863636363635,0.007906818181818175,0.050246376811594204,0.08766666666666667,0.8620869565217391,0.12604492753623187,17067.53,16603.78,17007.72,34631.17,16773.9,-3376.4300000000003,17141.201999999997,18987.049,34.99587384227779,23.323503913115413,0
2022-11-13,44,79,0.057295454545454545,0.08234090909090909,0.8603409090909092,0.1133,0.08691139240506329,0.10372151898734176,0.8093417721518987,0.09121139240506329,16921.72,16235.01,16773.9,35382.36,16307.47,-3900.5200000000023,16693.756,18596.997,33.12320894503742,23.5320495108601,1
2022-11-14,43,54,0.062348837209302316,0.09572093023255815,0.8419302325581395,0.16066279069767442,0.06266666666666668,0.09618518518518518,0.8411481481481481,0.1727574074074074,17157.81,15797.71,16307.47,84268.36,16592.04,-4558.559999999998,16848.160000000003,18141.141,35.394637679479864,29.205089867308768,1
2022-11-15,18,27,0.06233333333333334,0.05666666666666667,0.8809444444444444,0.06147777777777779,0.05033333333333334,0.06781481481481481,0.8818518518518518,0.12063703703703704,17091.76,16509.15,16592.04,76202.66,16879.14,-4422.43,16712.053999999996,17698.898,37.693871901465045,34.14425157409478,0
2022-11-16,42,49,0.07064285714285715,0.07657142857142857,0.8528095238095238,0.14997142857142856,0.06638775510204083,0.08344897959183674,0.8502040816326532,0.1622204081632653,16988.63,16373.11,16879.14,64606.13,16648.05,-4262.540000000001,16640.12,17272.644,36.565836309748796,35.27113099436583,1
2022-11-17,52,70,0.049980769230769224,0.09540384615384616,0.8546346153846154,0.2266846153846154,0.05758571428571428,0.08897142857142856,0.8534571428571429,0.16593857142857144,16731.41,16405.81,16648.05,39166.08,16680.21,-3913.5200000000004,16621.382,16881.291999999998,36.849074196225686,35.94987241839976,0
2022-11-18,32,62,0.069,0.07671875,0.854375,0.011062500000000003,0.07606451612903224,0.09529032258064515,0.828741935483871,0.15773387096774194,16975.14,16531.77,16680.21,45048.23,16677.95,-1866.75,16695.478,16694.617000000002,36.83662661236408,32.15181234160888,1
2022-11-19,35,50,0.03151428571428572,0.044514285714285715,0.924,0.10984000000000001,0.035699999999999996,0.06366000000000001,0.90062,0.175484,16798.75,16539.01,16677.95,17003.18,16683.72,863.7000000000007,16713.814000000002,16780.987,36.89523674160203,29.485187850021298,0
2022-11-20,2,11,0.0,0.0945,0.9055,0.46215,0.07263636363636362,0.09372727272727274,0.8336363636363636,0.23492727272727268,16730.0,16169.2,16683.72,28587.86,16253.6,-1306.069999999998,16588.706,16650.38,34.33739749984524,29.644714607220195,0
2022-11-21,18,26,0.027666666666666666,0.11016666666666668,0.8621111111111109,0.32737222222222223,0.04419230769230769,0.10934615384615384,0.8464615384615384,0.30801153846153845,16272.47,15480.69,16253.6,80853.23,15760.19,-1247.5300000000007,16411.134000000002,16525.627,31.62854618513104,29.957488362227508,1
2022-11-22,21,38,0.05519047619047619,0.09961904761904762,0.8451428571428572,0.17032380952380954,0.0671842105263158,0.10402631578947369,0.8287368421052632,0.1456184210526316,16277.08,15600.3,15760.19,74140.47,16198.25,-575.6500000000015,16314.741999999998,16468.061999999998,36.423913899977386,40.96788493793082,1
2022-11-23,40,70,0.06344999999999999,0.108425,0.828125,0.164125,0.07388571428571428,0.0811142857142857,0.8449857142857143,0.10873000000000003,16676.49,16144.79,16198.25,66057.37,16590.98,283.5100000000002,16297.348000000002,16496.413,40.45600409724508,56.146830454734186,0
2022-11-24,15,28,0.057,0.1022,0.8408,0.16296666666666665,0.04357142857142857,0.12428571428571429,0.8321071428571429,0.22718928571428573,16787.9,16453.52,16590.98,37641.28,16588.46,-3.5800000000017462,16278.295999999998,16496.055,40.43828178878281,48.598879852804345,0
2022-11-25,17,28,0.058176470588235295,0.09223529411764707,0.8497058823529412,0.058041176470588214,0.04775000000000001,0.08471428571428571,0.8675714285714287,0.10307857142857142,16605.86,16336.71,16588.46,34733.48,16508.33,-370.8099999999977,16329.242000000002,16458.974,39.8406373678754,53.512678750091176,0
2022-11-26,20,41,0.05455,0.10395000000000001,0.8414999999999999,0.1632,0.06319512195121951,0.08968292682926829,0.8471219512195121,0.14731463414634144,16687.21,16382.61,16508.33,20929.5,16451.53,-196.52000000000044,16467.510000000002,16439.322,39.39616780056637,57.58704800642557,0
